baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.5348360655737705,0.45734797297297297,0.5827338129496403,0.8209459459459459,0.6816269284712483,0.45734797297297297,0.7508073503073699,0.27606557377049173,0.6065573770491803,0.20153368996624055,0.4491054904380025,0.09944908718221224,0.21113062120109594,0.18347928520892529,0.1985622263739851,0.6088557161298666,1.0644310284399114,0.6909363051890126,-0.26689133651158947,-0.26689133651158925,3,0.8524590163934426,0.5625,1.1238557777703102
