accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,variant,model,n_features,strategy_total_return,strategy_sharpe,strategy_max_drawdown,market_exposure
0.5010266940451745,0.47898117987694533,0.6134751773049646,0.5635179153094463,0.5874363327674024,0.49315960912052115,0.7305591557415507,0.26480159083000754,0.6303901437371663,TECHNICAL,LogisticRegression,42,,,,
0.6365503080082136,0.5600434310532031,0.6649746192893401,0.8534201954397395,0.7475035663338089,0.5649113282663771,0.6602952334386605,0.2351542271243786,0.6303901437371663,TECHNICAL,RandomForest,42,,,,
0.5749486652977412,0.5215255157437568,0.6445086705202312,0.7263843648208469,0.6830015313935681,0.5268186753528774,0.7048418700207547,0.25375216095132647,0.6303901437371663,TECHNICAL,XGBoost,42,,,,
0.5872689938398358,0.5324466159971046,0.6514285714285715,0.742671009771987,0.6940639269406392,0.5386898298950415,0.6764910563143278,0.2420427692382164,0.6303901437371663,TECHNICAL,CLASSICAL_ENSEMBLE,42,0.11002293241624894,0.489762532879954,-0.15797514003986934,0.36960985626283366
0.6324435318275154,0.5556369887803113,0.6624365482233503,0.8501628664495114,0.7446504992867332,0.59728555917481,0.7307765857529581,0.2434188814777289,0.6303901437371663,TECHNICAL_MACRO,LogisticRegression,58,,,,
0.6427104722792608,0.5614820846905537,0.6650124069478908,0.8729641693811075,0.7549295774647887,0.5819399203764025,0.6609266604661362,0.2350857306566486,0.6303901437371663,TECHNICAL_MACRO,RandomForest,58,,,,
0.5030800821355236,0.48175895765472315,0.6156583629893239,0.5635179153094463,0.5884353741496599,0.5214802750633369,0.7120128817409228,0.258308357124565,0.6303901437371663,TECHNICAL_MACRO,XGBoost,58,,,,
0.6386036960985626,0.5651194353963084,0.6683804627249358,0.8469055374592834,0.7471264367816092,0.5713355048859935,0.6561674288928403,0.23230661135734643,0.6303901437371663,TECHNICAL_MACRO,CLASSICAL_ENSEMBLE,58,0.17188154314030202,0.6246107250015906,-0.15631438712820345,0.5195071868583162
0.5790554414784395,0.5121425986246833,0.6378378378378379,0.7687296416938111,0.6971935007385525,0.5525153818313426,0.7889907618909552,0.26909407318192724,0.6303901437371663,TECHNICAL_MACRO_NLP,LogisticRegression,110,,,,
0.6057494866529775,0.540209916757148,0.6549865229110512,0.7915309446254072,0.7168141592920354,0.5389793702497285,0.6644437805284424,0.23697903520794394,0.6303901437371663,TECHNICAL_MACRO_NLP,RandomForest,110,,,,
0.5092402464065708,0.4866449511400652,0.6197183098591549,0.5732899022801303,0.5956006768189509,0.5127940644227289,0.7164636097182423,0.2607187477363523,0.6303901437371663,TECHNICAL_MACRO_NLP,XGBoost,110,,,,
0.5790554414784395,0.5155899384726746,0.6401098901098901,0.758957654723127,0.6944858420268256,0.5381107491856678,0.6777131217337028,0.24287639111162942,0.6303901437371663,TECHNICAL_MACRO_NLP,CLASSICAL_ENSEMBLE,110,0.046236025267838654,0.23447397940067205,-0.1956159853145527,0.486652977412731
